                                                 bin_name, config_name, const_basicHintCount, const_enableBasicHead, const_enableDense, const_enableHash, const_enableHeadNode, const_enablePrefix, const_hashSimdWidth, const_hashSortUseStdMerge, const_hashUseCrc32, const_hashUseSimd, const_headNode4HintCount, const_headNode8HintCount, const_pageSizeInner, const_pageSizeLeaf, data_name, data_size, data_sorted,          op, payload_size, run_id, ycsb_range_len, ycsb_zipf,  time, cycle, instr, L1_miss, LLC_miss, br_miss, task, scale, IPC, CPU, GHz 
page-size-builds/-DPS_I=8192 -DPS_L=512/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=512/hints-n3-ycsb,       hints,                   16,                     1,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=512/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=512/inner-n3-ycsb,       inner,                   16,                     1,                 0,                0,                    1,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,     -nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=512/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d_init,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=512/prefix-n3-ycsb,      prefix,                    0,                     0,                 0,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,                512, data/urls,   4268639,           0, ycsb_d,            8,      1,            100, -1.000000, 0.000,   nan,   nan,     nan,      nan,     nan,  nan,   nan, nan, nan, nan 
page-size-builds/-DPS_I=8192 -DPS_L=8192/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                8192,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      1,            100, -1.000000, 3.264, 3624.611, 1597.391, 112.219,   68.818,  13.705, 807.107, 4018639.000, 0.441, 0.994, 4.491 
page-size-builds/-DPS_I=8192 -DPS_L=8192/baseline-n3-ycsb,    baseline,                    0,                     0,                 0,                0,                    0,                  0,                  32,                         1,                  0,                 1,                       16,                       16,                8192,               8192, data/urls,   4268639,           0, ycsb_d,            8,      1,            100, -1.000000, 9.099, 4080.390, 1272.032, 106.809,   69.490,  13.248, 908.661, 10000000.000, 0.312, 0.999, 4.491 
page-size-builds/-DPS_I=8192 -DPS_L=8192/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,               8192, data/urls,   4268639,           0, ycsb_d_init,            8,      1,            100, -1.000000, 2.543, 2832.399, 1560.398,  71.743,   43.082,  16.222, 630.736, 4018639.000, 0.551, 0.997, 4.491 
page-size-builds/-DPS_I=8192 -DPS_L=8192/dense1-n3-ycsb,      dense1,                   16,                     1,                 1,                0,                    0,                  1,                  32,                         1,                  0,                 1,                       16,                       16,                8192,               8192, data/urls,   4268639,           0, ycsb_d,            8,      1,            100, -1.000000, 7.121, 3197.738, 1298.597,  49.946,   31.626,  13.588, 712.072, 10000000.000, 0.406, 1.000, 4.491 
